countid,hour,vehicles
778581,21,35
778581,22,25
778581,23,13
778584,0,4
778584,1,6
778584,2,6
778584,3,5
778584,4,12
778584,5,24
778584,6,28
778584,7,23
778584,8,34
778584,9,43
778584,10,40
778584,11,30
778584,12,52
778584,13,53
778584,14,51
778584,15,64
778584,16,80
778584,17,71
778584,18,62
778584,19,57
778584,20,37
778584,21,16
778584,22,23
778584,23,8
778585,0,4
778585,1,5
778585,2,2
778585,3,3
778585,4,6
778585,5,17
778585,6,13
778585,7,14
778585,8,15
778585,9,20
778585,10,18
778585,11,13
778585,12,22
778585,13,34
778585,14,31
778585,15,38
778585,16,37
778585,17,31
778585,18,34
778585,19,19
778585,20,26
778585,21,12
778585,22,8
778585,23,12
778586,0,42
778586,1,27
778586,2,35
778586,3,38
778586,4,80
778586,5,128
778586,6,236
778586,7,275
778586,8,212
778586,9,126
778586,10,153
778586,11,147
778586,12,190
778586,13,188
778586,14,270
778586,15,310
778586,16,331
778586,17,343
778586,18,250
778586,19,152
778586,20,127
778586,21,105
778586,22,70
778586,23,48
778587,0,50
778587,1,41
778587,2,33
778587,3,59
778587,4,98
778587,5,215
778587,6,224
778587,7,148
778587,8,136
778587,9,129
778587,10,138
778587,11,138
778587,12,233
778587,13,211
778587,14,211
778587,15,240
778587,16,245
778587,17,189
778587,18,103
778587,19,64
778587,20,52
778587,21,48
778587,22,48
778587,23,30
778588,0,13
778588,1,7
778588,2,12
778588,3,52
778588,4,106
778588,5,192
778588,6,240
778588,7,172
778588,8,163
778588,9,156
778588,10,172
778588,11,200
778588,12,279
778588,13,230
778588,14,209
778588,15,202
778588,16,181
778588,17,154
778588,18,80
778588,19,60
778588,20,50
778588,21,38
778588,22,29
778588,23,30
778589,0,7
778589,1,4
778589,2,5
778589,3,4
778589,4,10
778589,5,29
778589,6,48
778589,7,88
778589,8,137
778589,9,99
778589,10,97
778589,11,82
778589,12,113
778589,13,86
778589,14,67
778589,15,64
778589,16,76
778589,17,142
778589,18,92
778589,19,30
778589,20,14
778589,21,8
778589,22,7
778589,23,21
778595,0,3
778595,1,4
778595,2,5
778595,3,4
778595,4,5
778595,5,8
778595,6,13
778595,7,22
778595,8,16
778595,9,24
778595,10,28
778595,11,34
778595,12,26
778595,13,31
778595,14,39
778595,15,31
778595,16,46
778595,17,35
778595,18,44
778595,19,25
778595,20,15
778595,21,15
778595,22,14
778595,23,5
778597,0,1
778597,1,2
778597,2,2
778597,3,5
778597,4,7
778597,5,9
778597,6,10
778597,7,22
778597,8,13
778597,9,17
778597,10,26
778597,11,23
778597,12,24
778597,13,19
778597,14,45
778597,15,35
778597,16,43
778597,17,44
778597,18,41
778597,19,23
778597,20,10
778597,21,11
778597,22,10
778597,23,8
778603,0,14
778603,1,9
778603,2,5
778603,3,18
778603,4,22
778603,5,34
778603,6,45
778603,7,40
778603,8,58
778603,9,49
778603,10,55
778603,11,46
778603,12,55
778603,13,53
778603,14,79
778603,15,92
778603,16,81
778603,17,76
778603,18,62
778603,19,54
778603,20,29
778603,21,29
778603,22,14
778603,23,11
778605,0,144
778605,1,90
778605,2,80
778605,3,80
778605,4,168
778605,5,452
778605,6,858
778605,7,1373
778605,8,1336
778605,9,1180
778605,10,1232
778605,11,1376
778605,12,1486
778605,13,1594
778605,14,1687
778605,15,1801
778605,16,2042
778605,17,2340
778605,18,1604
778605,19,1093
778605,20,987
778605,21,777
778605,22,520
778605,23,264
778606,0,42
778606,1,23
778606,2,22
778606,3,20
778606,4,33
778606,5,91
778606,6,211
778606,7,256
778606,8,294
778606,9,276
778606,10,273
778606,11,340
778606,12,403
778606,13,432
778606,14,487
778606,15,524
778606,16,633
778606,17,720
778606,18,520
778606,19,323
778606,20,311
778606,21,249
778606,22,181
778606,23,79
778607,0,4
778607,1,0
778607,2,0
778607,3,1
778607,4,9
778607,5,5
778607,6,6
778607,7,11
778607,8,12
778607,9,14
778607,10,9
778607,11,8
778607,12,11
778607,13,10
778607,14,11
778607,15,17
778607,16,20
778607,17,17
778607,18,13
778607,19,13
778607,20,7
778607,21,8
778607,22,5
778607,23,1
778610,0,9
778610,1,3
778610,2,4
778610,3,8
778610,4,11
778610,5,29
778610,6,26
778610,7,34
778610,8,26
778610,9,34
778610,10,59
778610,11,52
778610,12,57
778610,13,54
778610,14,66
778610,15,80
778610,16,57
778610,17,75
778610,18,70
778610,19,46
778610,20,37
778610,21,24
778610,22,17
778610,23,13
778612,0,6
778612,1,3
778612,2,8
778612,3,15
778612,4,21
778612,5,55
778612,6,55
778612,7,56
778612,8,52
778612,9,54
778612,10,41
778612,11,56
778612,12,52
778612,13,60
778612,14,57
778612,15,82
778612,16,78
778612,17,104
778612,18,73
778612,19,59
778612,20,55
778612,21,25
778612,22,17
778612,23,15
778613,0,5
778613,1,2
778613,2,4
778613,3,7
778613,4,6
778613,5,16
778613,6,12
778613,7,23
778613,8,18
778613,9,30
778613,10,39
778613,11,28
778613,12,46
778613,13,29
778613,14,52
778613,15,53
778613,16,47
778613,17,63
778613,18,57
778613,19,36
778613,20,25
778613,21,21
778613,22,5
778613,23,8
778614,0,4
778614,1,2
778614,2,1
778614,3,6
778614,4,20
778614,5,19
778614,6,40
778614,7,25
778614,8,35
778614,9,29
778614,10,32
778614,11,23
778614,12,26
778614,13,41
778614,14,30
778614,15,53
778614,16,56
778614,17,49
778614,18,48
778614,19,32
778614,20,30
778614,21,18
778614,22,9
778614,23,7
778616,0,1
778616,1,3
778616,2,8
778616,3,16
778616,4,16
778616,5,31
778616,6,52
778616,7,43
778616,8,50
778616,9,52
778616,10,68
778616,11,62
778616,12,53
778616,13,66
778616,14,63
778616,15,69
778616,16,92
778616,17,60
778616,18,50
778616,19,50
778616,20,37
778616,21,15
778616,22,12
778616,23,10
778618,0,19
778618,1,10
778618,2,6
778618,3,22
778618,4,46
778618,5,51
778618,6,81
778618,7,63
778618,8,92
778618,9,68
778618,10,71
778618,11,71
778618,12,82
778618,13,81
778618,14,106
778618,15,129
778618,16,127
778618,17,132
778618,18,109
778618,19,71
778618,20,57
778618,21,42
778618,22,17
778618,23,18
778619,0,0
778619,1,7
778619,2,2
778619,3,6
778619,4,12
778619,5,28
778619,6,30
778619,7,38
778619,8,39
778619,9,38
778619,10,59
778619,11,39
778619,12,39
778619,13,47
778619,14,50
778619,15,40
778619,16,63
778619,17,54
778619,18,34
778619,19,40
778619,20,28
778619,21,15
778619,22,10
778619,23,6
778621,0,163
778621,1,90
778621,2,59
778621,3,70
778621,4,154
778621,5,356
778621,6,656
778621,7,969
778621,8,882
778621,9,871
778621,10,874
778621,11,978
778621,12,1024
778621,13,1078
778621,14,1200
778621,15,1345
778621,16,1535
778621,17,1463
778621,18,1230
778621,19,922
778621,20,832
778621,21,655
778621,22,472
778621,23,323
778622,0,3
778622,1,2
778622,2,3
778622,3,5
778622,4,11
778622,5,24
778622,6,24
778622,7,35
778622,8,20
778622,9,24
778622,10,28
778622,11,18
778622,12,18
778622,13,31
778622,14,25
778622,15,34
778622,16,36
778622,17,35
778622,18,35
778622,19,24
778622,20,11
778622,21,24
778622,22,7
778622,23,7
778623,0,31
778623,1,32
778623,2,13
778623,3,28
778623,4,49
778623,5,101
778623,6,227
778623,7,483
778623,8,441
778623,9,254
778623,10,213
778623,11,218
778623,12,244
778623,13,240
778623,14,273
778623,15,318
778623,16,340
778623,17,305
778623,18,211
778623,19,165
778623,20,115
778623,21,76
778623,22,70
778623,23,58
778624,0,315
778624,1,246
778624,2,207
778624,3,332
778624,4,790
778624,5,1126
778624,6,1602
778624,7,1847
778624,8,1824
778624,9,1725
778624,10,1741
778624,11,1787
778624,12,1842
778624,13,1956
778624,14,1976
778624,15,1990
778624,16,1607
778624,17,1666
778624,18,1733
778624,19,1432
778624,20,1399
778624,21,943
778624,22,740
778624,23,554
778625,0,365
778625,1,195
778625,2,200
778625,3,371
778625,4,787
778625,5,1322
778625,6,1854
778625,7,2176
778625,8,1775
778625,9,1590
778625,10,1755
778625,11,1801
778625,12,1938
778625,13,2028
778625,14,2384
778625,15,2501
778625,16,2484
778625,17,2616
778625,18,2113
778625,19,1707
778625,20,1481
778625,21,1208
778625,22,795
778625,23,555
778626,0,69
778626,1,35
778626,2,33
778626,3,54
778626,4,121
778626,5,218
778626,6,372
778626,7,516
778626,8,467
778626,9,404
778626,10,423
778626,11,483
778626,12,557
778626,13,583
778626,14,616
778626,15,671
778626,16,741
778626,17,819
778626,18,737
778626,19,353
778626,20,279
778626,21,215
778626,22,163
778626,23,115
778627,0,172
778627,1,118
778627,2,124
778627,3,141
778627,4,308
778627,5,665
778627,6,1091
778627,7,1453
778627,8,1337
778627,9,1064
778627,10,891
778627,11,976
778627,12,1033
778627,13,1048
778627,14,1166
778627,15,1232
778627,16,1228
778627,17,1246
778627,18,966
778627,19,816
778627,20,650
778627,21,583
778627,22,403
778627,23,293
778628,0,147
778628,1,111
778628,2,70
778628,3,108
778628,4,202
778628,5,446
778628,6,854
778628,7,1275
778628,8,1127
778628,9,935
778628,10,839
778628,11,869
778628,12,993
778628,13,1115
778628,14,1193
778628,15,1266
778628,16,1248
778628,17,1310
778628,18,1006
778628,19,760
778628,20,559
778628,21,479
778628,22,390
778628,23,243
778629,0,81
778629,1,58
778629,2,32
778629,3,49
778629,4,76
778629,5,184
778629,6,280
778629,7,377
778629,8,302
778629,9,255
778629,10,216
778629,11,263
778629,12,311
778629,13,302
778629,14,372
778629,15,379
778629,16,517
778629,17,555
778629,18,404
778629,19,349
778629,20,294
778629,21,269
778629,22,168
778629,23,120
778630,0,14
778630,1,17
778630,2,7
778630,3,16
778630,4,29
778630,5,33
778630,6,43
778630,7,103
778630,8,84
778630,9,64
778630,10,49
778630,11,67
778630,12,77
778630,13,68
778630,14,83
778630,15,96
778630,16,126
778630,17,105
778630,18,93
778630,19,61
778630,20,55
778630,21,36
778630,22,34
778630,23,26
778631,0,125
778631,1,94
778631,2,53
778631,3,78
778631,4,144
778631,5,312
778631,6,612
778631,7,953
778631,8,893
778631,9,670
778631,10,621
778631,11,644
778631,12,742
778631,13,833
778631,14,896
778631,15,953
778631,16,986
778631,17,1025
778631,18,818
778631,19,633
778631,20,455
778631,21,383
778631,22,330
778631,23,206
778634,0,0
778634,1,1
778634,2,1
778634,3,2
778634,4,8
778634,5,12
778634,6,14
778634,7,13
778634,8,6
778634,9,14
778634,10,13
778634,11,12
778634,12,13
778634,13,14
778634,14,22
778634,15,19
778634,16,25
778634,17,27
778634,18,23
778634,19,15
778634,20,16
778634,21,6
778634,22,2
778634,23,3
778635,0,1
778635,1,1
778635,2,0
778635,3,2
778635,4,9
778635,5,25
778635,6,22
778635,7,27
778635,8,16
778635,9,14
778635,10,17
778635,11,19
778635,12,29
778635,13,21
778635,14,28
778635,15,29
778635,16,21
778635,17,31
778635,18,24
778635,19,20
778635,20,23
778635,21,17
778635,22,8
778635,23,11
778637,0,308
778637,1,189
778637,2,211
778637,3,302
778637,4,687
778637,5,1123
778637,6,1653
778637,7,1878
778637,8,1829
778637,9,1771
778637,10,1636
778637,11,1740
778637,12,1777
778637,13,1906
778637,14,2015
778637,15,2192
778637,16,2337
778637,17,2349
778637,18,2014
778637,19,1604
778637,20,1312
778637,21,1130
778637,22,742
778637,23,507
778639,0,292
778639,1,180
778639,2,208
778639,3,301
778639,4,680
778639,5,1101
778639,6,1636
778639,7,1852
778639,8,1815
778639,9,1728
778639,10,1583
778639,11,1705
778639,12,1755
778639,13,1864
778639,14,1975
778639,15,2218
778639,16,2322
778639,17,2352
778639,18,1974
778639,19,1577
778639,20,1270
778639,21,1090
778639,22,724
778639,23,481
778640,0,25
778640,1,21
778640,2,18
778640,3,32
778640,4,116
778640,5,538
778640,6,1131
778640,7,905
778640,8,679
778640,9,591
778640,10,574
778640,11,584
778640,12,605
778640,13,678
778640,14,796
778640,15,1035
778640,16,1242
778640,17,1011
778640,18,688
778640,19,319
778640,20,202
778640,21,123
778640,22,86
778640,23,52
778641,0,250
778641,1,185
778641,2,162
778641,3,318
778641,4,737
778641,5,1125
778641,6,1619
778641,7,2006
778641,8,1780
778641,9,1614
778641,10,1615
778641,11,1690
778641,12,1773
778641,13,1854
778641,14,2143
778641,15,2294
778641,16,2285
778641,17,2274
778641,18,2025
778641,19,1482
778641,20,1152
778641,21,982
778641,22,720
778641,23,432
778645,0,192
778645,1,144
778645,2,146
778645,3,233
778645,4,593
778645,5,1100
778645,6,1517
778645,7,1561
778645,8,1455
778645,9,1393
778645,10,1339
778645,11,1364
778645,12,1347
778645,13,1498
778645,14,1768
778645,15,1970
778645,16,2294
778645,17,2132
778645,18,1594
778645,19,1039
778645,20,926
778645,21,753
778645,22,524
778645,23,334
778647,0,303
778647,1,182
778647,2,168
778647,3,309
778647,4,670
778647,5,1108
778647,6,1460
778647,7,1764
778647,8,1651
778647,9,1547
778647,10,1529
778647,11,1520
778647,12,1640
778647,13,1693
778647,14,1962
778647,15,2112
778647,16,2236
778647,17,2387
778647,18,1949
778647,19,1415
778647,20,1271
778647,21,1014
778647,22,677
778647,23,441
778648,0,24
778648,1,15
778648,2,16
778648,3,26
778648,4,48
778648,5,101
778648,6,147
778648,7,209
778648,8,157
778648,9,168
778648,10,176
778648,11,194
778648,12,208
778648,13,195
778648,14,219
778648,15,251
778648,16,291
778648,17,254
778648,18,230
778648,19,156
778648,20,142
778648,21,85
778648,22,36
778648,23,48
778649,0,197
778649,1,121
778649,2,160
778649,3,227
778649,4,593
778649,5,1096
778649,6,1525
778649,7,1485
778649,8,1482
778649,9,1334
778649,10,1293
778649,11,1296
778649,12,1448
778649,13,1437
778649,14,1686
778649,15,2001
778649,16,2269
778649,17,2166
778649,18,1517
778649,19,1076
778649,20,899
778649,21,738
778649,22,496
778649,23,327
778650,0,254
778650,1,153
778650,2,202
778650,3,277
778650,4,633
778650,5,978
778650,6,1393
778650,7,1708
778650,8,1501
778650,9,1460
778650,10,1482
778650,11,1449
778650,12,1592
778650,13,1652
778650,14,1921
778650,15,2089
778650,16,2248
778650,17,2277
778650,18,1911
778650,19,1371
778650,20,1110
778650,21,957
778650,22,663
778650,23,427
778651,0,71
778651,1,40
778651,2,49
778651,3,71
778651,4,162
778651,5,414
778651,6,812
778651,7,929
778651,8,819
778651,9,686
778651,10,643
778651,11,750
778651,12,776
778651,13,809
778651,14,930
778651,15,1019
778651,16,1142
778651,17,1054
778651,18,849
778651,19,551
778651,20,481
778651,21,268
778651,22,220
778651,23,154
778653,0,5
778653,1,4
778653,2,6
778653,3,8
778653,4,15
778653,5,27
778653,6,36
778653,7,35
778653,8,32
778653,9,28
778653,10,31
778653,11,34
778653,12,42
778653,13,39
778653,14,54
778653,15,56
778653,16,54
778653,17,69
778653,18,41
778653,19,28
778653,20,34
778653,21,14
778653,22,11
778653,23,7
778655,0,44
778655,1,20
778655,2,16
778655,3,28
778655,4,58
778655,5,148
778655,6,305
778655,7,505
778655,8,345
778655,9,228
778655,10,243
778655,11,263
778655,12,372
778655,13,337
778655,14,381
778655,15,414
778655,16,444
778655,17,505
778655,18,403
778655,19,256
778655,20,261
778655,21,137
778655,22,99
778655,23,52
778656,0,6
778656,1,8
778656,2,10
778656,3,2
778656,4,21
778656,5,34
778656,6,49
778656,7,81
778656,8,70
778656,9,61
778656,10,52
778656,11,65
778656,12,73
778656,13,79
778656,14,89
778656,15,101
778656,16,107
778656,17,126
778656,18,93
778656,19,59
778656,20,41
778656,21,46
778656,22,30
778656,23,15
778657,0,18
778657,1,9
778657,2,6
778657,3,13
778657,4,51
778657,5,92
778657,6,165
778657,7,146
778657,8,120
778657,9,95
778657,10,117
778657,11,118
778657,12,116
778657,13,118
778657,14,128
778657,15,170
778657,16,192
778657,17,184
778657,18,137
778657,19,136
778657,20,119
778657,21,81
778657,22,47
778657,23,31
778658,0,2
778658,1,4
778658,2,5
778658,3,9
778658,4,15
778658,5,32
778658,6,33
778658,7,31
778658,8,35
778658,9,33
778658,10,38
778658,11,28
778658,12,34
778658,13,30
778658,14,42
778658,15,39
778658,16,41
778658,17,52
778658,18,21
778658,19,27
778658,20,21
778658,21,10
778658,22,11
778658,23,6
778659,0,8
778659,1,6
778659,2,4
778659,3,1
778659,4,12
778659,5,26
778659,6,103
778659,7,317
778659,8,81
778659,9,79
778659,10,61
778659,11,96
778659,12,61
778659,13,158
778659,14,174
778659,15,126
778659,16,140
778659,17,161
778659,18,152
778659,19,135
778659,20,69
778659,21,35
778659,22,21
778659,23,16
778660,0,10
778660,1,2
778660,2,2
778660,3,3
778660,4,7
778660,5,9
778660,6,20
778660,7,62
778660,8,31
778660,9,23
778660,10,27
778660,11,28
778660,12,52
778660,13,33
778660,14,38
778660,15,48
778660,16,46
778660,17,46
778660,18,39
778660,19,51
778660,20,32
778660,21,32
778660,22,26
778660,23,11
778661,0,28
778661,1,12
778661,2,11
778661,3,13
778661,4,22
778661,5,64
778661,6,184
778661,7,400
778661,8,158
778661,9,114
778661,10,96
778661,11,121
778661,12,248
778661,13,148
778661,14,211
778661,15,234
778661,16,404
778661,17,453
778661,18,220
778661,19,147
778661,20,149
778661,21,103
778661,22,71
778661,23,34
778662,0,13
778662,1,14
778662,2,10
778662,3,13
778662,4,25
778662,5,38
778662,6,56
778662,7,114
778662,8,81
778662,9,77
778662,10,71
778662,11,74
778662,12,110
778662,13,115
778662,14,95
778662,15,131
778662,16,153
778662,17,150
778662,18,117
778662,19,87
778662,20,84
778662,21,56
778662,22,46
778662,23,21
778663,0,47
778663,1,36
778663,2,16
778663,3,13
778663,4,30
778663,5,51
778663,6,204
778663,7,337
778663,8,238
778663,9,218
778663,10,192
778663,11,197
778663,12,279
778663,13,283
778663,14,344
778663,15,402
778663,16,447
778663,17,484
778663,18,328
778663,19,253
778663,20,215
778663,21,132
778663,22,88
778663,23,71
778664,0,43
778664,1,20
778664,2,20
778664,3,26
778664,4,35
778664,5,71
778664,6,138
778664,7,202
778664,8,205
778664,9,167
778664,10,155
778664,11,157
778664,12,184
778664,13,200
778664,14,235
778664,15,288
778664,16,323
778664,17,310
778664,18,262
778664,19,169
778664,20,144
778664,21,114
778664,22,74
778664,23,42
778665,0,34
778665,1,18
778665,2,18
778665,3,18
778665,4,39
778665,5,79
778665,6,144
778665,7,185
778665,8,193
778665,9,176
778665,10,178
778665,11,216
778665,12,206
778665,13,254
778665,14,284
778665,15,339
778665,16,537
778665,17,512
778665,18,346
778665,19,242
778665,20,251
778665,21,176
778665,22,99
778665,23,56
778666,0,37
778666,1,23
778666,2,16
778666,3,22
778666,4,31
778666,5,77
778666,6,246
778666,7,487
778666,8,345
778666,9,251
778666,10,217
778666,11,276
778666,12,312
778666,13,322
778666,14,443
778666,15,579
778666,16,780
778666,17,785
778666,18,456
778666,19,273
778666,20,214
778666,21,154
778666,22,86
778666,23,63
778667,0,58
778667,1,35
778667,2,33
778667,3,36
778667,4,98
778667,5,223
778667,6,368
778667,7,576
778667,8,559
778667,9,444
778667,10,495
778667,11,548
778667,12,587
778667,13,567
778667,14,687
778667,15,767
778667,16,833
778667,17,866
778667,18,541
778667,19,337
778667,20,247
778667,21,169
778667,22,145
778667,23,94
778668,0,14
778668,1,10
778668,2,2
778668,3,1
778668,4,7
778668,5,26
778668,6,42
778668,7,58
778668,8,97
778668,9,109
778668,10,54
778668,11,50
778668,12,47
778668,13,58
778668,14,86
778668,15,114
778668,16,146
778668,17,98
778668,18,79
778668,19,56
778668,20,44
778668,21,26
778668,22,27
778668,23,17
778669,0,33
778669,1,18
778669,2,16
778669,3,10
778669,4,23
778669,5,52
778669,6,138
778669,7,265
778669,8,229
778669,9,229
778669,10,201
778669,11,210
778669,12,253
778669,13,240
778669,14,271
778669,15,315
778669,16,420
778669,17,377
778669,18,303
778669,19,218
778669,20,203
778669,21,162
778669,22,128
778669,23,74
778671,0,2
778671,1,0
778671,2,3
778671,3,5
778671,4,8
778671,5,13
778671,6,21
778671,7,32
778671,8,51
778671,9,17
778671,10,22
778671,11,33
778671,12,32
778671,13,19
778671,14,33
778671,15,78
778671,16,38
778671,17,60
778671,18,34
778671,19,23
778671,20,23
778671,21,13
778671,22,7
778671,23,5
778672,0,4
778672,1,3
778672,2,5
778672,3,7
778672,4,10
778672,5,19
778672,6,22
778672,7,45
778672,8,34
778672,9,19
778672,10,29
778672,11,39
778672,12,38
778672,13,35
778672,14,37
778672,15,56
778672,16,54
778672,17,63
778672,18,35
778672,19,42
778672,20,34
778672,21,27
778672,22,14
778672,23,10
778674,0,170
778674,1,129
778674,2,126
778674,3,206
778674,4,497
778674,5,953
778674,6,1389
778674,7,1413
778674,8,1281
778674,9,1214
778674,10,1164
778674,11,1218
778674,12,1205
778674,13,1333
778674,14,1540
778674,15,1746
778674,16,2038
778674,17,1872
778674,18,1427
778674,19,887
778674,20,803
