w_geocode,Base,Zone,ParcelID,year,military_jobs
5.3e+14,Bangor_South,3609,640657,2020,66
5.3e+14,Bangor_South,3609,640657,2020,66
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.31e+14,PSNS,3643,1302426,2020,104
5.31e+14,PSNS,3643,1302426,2020,104
5.31e+14,PSNS,3643,1302426,2020,104
5.31e+14,PSNS,3643,1302426,2020,104
5.31e+14,PSNS,3643,1302426,2020,104
5.31e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.31e+14,PSNS,3643,1302426,2020,104
5.31e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.31e+14,PSNS,3643,1302426,2020,104
5.31e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.3e+14,PSNS,3643,1302426,2020,104
5.31e+14,PSNS,3643,1302426,2020,104
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Sand Point,1688,15959,2021,5
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Fort Lawton,1913,117265,2021,6
5.3e+14,Pier 91,1972,498061,2021,30
5.3e+14,Pier 91,1972,498061,2021,30
5.3e+14,Pier 91,1972,498061,2021,30
5.3e+14,Pier 91,1972,498061,2021,30
5.3e+14,Pier 91,1972,498061,2021,30
5.3e+14,Pier 91,1972,498061,2021,30
5.3e+14,Pier 91,1972,498061,2021,30
5.3e+14,Pier 91,1972,498061,2021,30
5.3e+14,Pier 91,1972,498061,2021,30
5.3e+14,Pier 91,1972,498061,2021,30
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Everett,3507,1269647,2021,224
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,Camp Murray,169,746112,2021,4
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM North Fort,988,838499,2021,58
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM McChord,990,1302415,2021,57
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Madigan,991,1302422,2021,78
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Maingate,980,1302420,2021,39
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
5.31e+14,JBLM Central,979,1302419,2021,437
