taz,geog_name,district,lat_1,lon_1
953,Pierce County,S.Kitsap,47.157764,-122.432047
954,Pierce County,S.Kitsap,47.157764,-122.432047
955,Pierce County,S.Kitsap,47.157764,-122.432047
956,Pierce County,S.Kitsap,47.157764,-122.432047
957,Pierce County,S.Kitsap,47.157764,-122.432047
958,Pierce County,S.Kitsap,47.157764,-122.432047
959,Pierce County,S.Kitsap,47.157764,-122.432047
960,Pierce County,S.Kitsap,47.157764,-122.432047
961,Pierce County,S.Kitsap,47.157764,-122.432047
962,Pierce County,S.Kitsap,47.157764,-122.432047
963,Pierce County,S.Kitsap,47.157764,-122.432047
964,Pierce County,S.Kitsap,47.157764,-122.432047
965,Pierce County,S.Kitsap,47.157764,-122.432047
966,Pierce County,S.Kitsap,47.157764,-122.432047
967,Pierce County,S.Kitsap,47.157764,-122.432047
968,Pierce County,S.Kitsap,47.157764,-122.432047
969,Pierce County,S.Kitsap,47.157764,-122.432047
970,Pierce County,S.Kitsap,47.157764,-122.432047
971,Pierce County,S.Kitsap,47.157764,-122.432047
972,Pierce County,S.Kitsap,47.157764,-122.432047
973,Pierce County,S.Kitsap,47.157764,-122.432047
974,Pierce County,S.Kitsap,47.157764,-122.432047
975,Pierce County,S.Kitsap,47.157764,-122.432047
976,Pierce County,S.Kitsap,47.157764,-122.432047
977,Pierce County,S.Kitsap,47.157764,-122.432047
978,Pierce County,S.Kitsap,47.157764,-122.432047
979,Pierce County,South Pierce,47.157764,-122.432047
980,Pierce County,South Pierce,47.157764,-122.432047
981,Pierce County,South Pierce,47.157764,-122.432047
982,Pierce County,South Pierce,47.157764,-122.432047
983,Pierce County,South Pierce,47.157764,-122.432047
984,Pierce County,South Pierce,47.157764,-122.432047
985,Pierce County,South Pierce,47.157764,-122.432047
986,Pierce County,South Pierce,47.157764,-122.432047
987,Pierce County,South Pierce,47.157764,-122.432047
988,Pierce County,South Pierce,47.157764,-122.432047
989,Pierce County,South Pierce,47.157764,-122.432047
990,Pierce County,South Pierce,47.157764,-122.432047
991,Pierce County,South Pierce,47.157764,-122.432047
992,Pierce County,South Pierce,47.157764,-122.432047
993,Pierce County,South Pierce,47.157764,-122.432047
994,Pierce County,South Pierce,47.157764,-122.432047
995,Pierce County,South Pierce,47.157764,-122.432047
996,Pierce County,South Pierce,47.157764,-122.432047
997,Pierce County,South Pierce,47.157764,-122.432047
998,Pierce County,South Pierce,47.157764,-122.432047
999,Pierce County,South Pierce,47.157764,-122.432047
1000,Pierce County,South Pierce,47.157764,-122.432047
1001,Pierce County,South Pierce,47.157764,-122.432047
1002,Pierce County,South Pierce,47.157764,-122.432047
1003,Pierce County,South Pierce,47.157764,-122.432047
1004,Pierce County,South Pierce,47.157764,-122.432047
1005,Pierce County,South Pierce,47.157764,-122.432047
1006,Pierce County,South Pierce,47.157764,-122.432047
1007,Pierce County,South Pierce,47.157764,-122.432047
1008,Pierce County,South Pierce,47.157764,-122.432047
1009,Pierce County,South Pierce,47.157764,-122.432047
1010,Pierce County,South Pierce,47.157764,-122.432047
1011,Pierce County,South Pierce,47.157764,-122.432047
1012,Pierce County,South Pierce,47.157764,-122.432047
1013,Pierce County,South Pierce,47.157764,-122.432047
1014,Pierce County,South Pierce,47.157764,-122.432047
1015,Pierce County,South Pierce,47.157764,-122.432047
1016,Pierce County,South Pierce,47.157764,-122.432047
1017,Pierce County,South Pierce,47.157764,-122.432047
1018,Pierce County,South Pierce,47.157764,-122.432047
1019,Pierce County,South Pierce,47.157764,-122.432047
1020,Pierce County,South Pierce,47.157764,-122.432047
1021,Pierce County,South Pierce,47.157764,-122.432047
1022,Pierce County,South Pierce,47.157764,-122.432047
1023,Pierce County,South Pierce,47.157764,-122.432047
1024,Pierce County,South Pierce,47.157764,-122.432047
1025,Pierce County,South Pierce,47.157764,-122.432047
1026,Pierce County,South Pierce,47.157764,-122.432047
1027,Pierce County,South Pierce,47.157764,-122.432047
1028,Pierce County,South Pierce,47.157764,-122.432047
1029,Pierce County,South Pierce,47.157764,-122.432047
1030,Pierce County,South Pierce,47.157764,-122.432047
1031,Pierce County,South Pierce,47.157764,-122.432047
1032,Pierce County,South Pierce,47.157764,-122.432047
1033,Pierce County,South Pierce,47.157764,-122.432047
1034,Pierce County,South Pierce,47.157764,-122.432047
1035,Pierce County,South Pierce,47.157764,-122.432047
1036,Pierce County,South Pierce,47.157764,-122.432047
1037,Pierce County,South Pierce,47.157764,-122.432047
1038,Pierce County,South Pierce,47.157764,-122.432047
1039,Pierce County,South Pierce,47.157764,-122.432047
1040,Pierce County,South Pierce,47.157764,-122.432047
1041,Pierce County,South Pierce,47.157764,-122.432047
1042,Pierce County,South Pierce,47.157764,-122.432047
1043,Pierce County,South Pierce,47.157764,-122.432047
1044,Pierce County,South Pierce,47.157764,-122.432047
1045,Pierce County,South Pierce,47.157764,-122.432047
1046,Pierce County,South Pierce,47.157764,-122.432047
1047,Pierce County,South Pierce,47.157764,-122.432047
1048,Pierce County,South Pierce,47.157764,-122.432047
1049,Pierce County,South Pierce,47.157764,-122.432047
1050,Pierce County,South Pierce,47.157764,-122.432047
1051,Pierce County,South Pierce,47.157764,-122.432047
1052,Pierce County,South Pierce,47.157764,-122.432047
1053,Pierce County,South Pierce,47.157764,-122.432047
1054,Pierce County,South Pierce,47.157764,-122.432047
1055,Pierce County,South Pierce,47.157764,-122.432047
1056,Pierce County,South Pierce,47.157764,-122.432047
1057,Pierce County,South Pierce,47.157764,-122.432047
1058,Pierce County,South Pierce,47.157764,-122.432047
1059,Pierce County,South Pierce,47.157764,-122.432047
1060,Pierce County,South Pierce,47.157764,-122.432047
1061,Pierce County,South Pierce,47.157764,-122.432047
1062,Pierce County,South Pierce,47.157764,-122.432047
1063,Pierce County,South Pierce,47.157764,-122.432047
1064,Pierce County,South Pierce,47.157764,-122.432047
1065,Pierce County,South Pierce,47.157764,-122.432047
1066,Pierce County,S.Kitsap,47.157764,-122.432047
1067,Pierce County,S.Kitsap,47.157764,-122.432047
1068,Pierce County,S.Kitsap,47.157764,-122.432047
1069,Pierce County,S.Kitsap,47.157764,-122.432047
1070,Pierce County,S.Kitsap,47.157764,-122.432047
1071,Pierce County,S.Kitsap,47.157764,-122.432047
1072,Pierce County,S.Kitsap,47.157764,-122.432047
1073,Pierce County,S.Kitsap,47.157764,-122.432047
1074,Pierce County,S.Kitsap,47.157764,-122.432047
1075,Pierce County,S.Kitsap,47.157764,-122.432047
1076,Pierce County,S.Kitsap,47.157764,-122.432047
1077,Pierce County,S.Kitsap,47.157764,-122.432047
1078,Pierce County,South Pierce,47.157764,-122.432047
1079,Pierce County,South Pierce,47.157764,-122.432047
1080,Pierce County,South Pierce,47.157764,-122.432047
1081,Pierce County,South Pierce,47.157764,-122.432047
1082,Pierce County,Tacoma,47.157764,-122.432047
1083,Pierce County,Tacoma,47.157764,-122.432047
1084,Pierce County,Tacoma,47.157764,-122.432047
1085,Pierce County,South Pierce,47.157764,-122.432047
1086,Pierce County,South Pierce,47.157764,-122.432047
1087,Pierce County,South Pierce,47.157764,-122.432047
1088,Pierce County,South Pierce,47.157764,-122.432047
1089,Pierce County,South Pierce,47.157764,-122.432047
1090,Pierce County,South Pierce,47.157764,-122.432047
1091,Pierce County,South Pierce,47.157764,-122.432047
1092,Pierce County,South Pierce,47.157764,-122.432047
1093,Pierce County,South Pierce,47.157764,-122.432047
1094,Pierce County,South Pierce,47.157764,-122.432047
1095,Pierce County,South Pierce,47.157764,-122.432047
1096,Pierce County,South Pierce,47.157764,-122.432047
1097,Pierce County,South Pierce,47.157764,-122.432047
1098,Pierce County,South Pierce,47.157764,-122.432047
1099,Pierce County,South Pierce,47.157764,-122.432047
1100,Pierce County,South Pierce,47.157764,-122.432047
1101,Pierce County,South Pierce,47.157764,-122.432047
1102,Pierce County,South Pierce,47.157764,-122.432047
1103,Pierce County,South Pierce,47.157764,-122.432047
1104,Pierce County,South Pierce,47.157764,-122.432047
1105,Pierce County,South Pierce,47.157764,-122.432047
1106,Pierce County,South Pierce,47.157764,-122.432047
1107,Pierce County,Tacoma,47.157764,-122.432047
1108,Pierce County,Tacoma,47.157764,-122.432047
1109,Pierce County,Tacoma,47.157764,-122.432047
1110,Pierce County,Tacoma,47.157764,-122.432047
1111,Pierce County,South Pierce,47.157764,-122.432047
1112,Pierce County,South Pierce,47.157764,-122.432047
1113,Pierce County,South Pierce,47.157764,-122.432047
1114,Pierce County,South Pierce,47.157764,-122.432047
1115,Pierce County,South Pierce,47.157764,-122.432047
1116,Pierce County,South Pierce,47.157764,-122.432047
1117,Pierce County,South Pierce,47.157764,-122.432047
1118,Pierce County,South Pierce,47.157764,-122.432047
1119,Pierce County,South Pierce,47.157764,-122.432047
1120,Pierce County,South Pierce,47.157764,-122.432047
1121,Pierce County,South Pierce,47.157764,-122.432047
1122,Pierce County,South Pierce,47.157764,-122.432047
1123,Pierce County,South Pierce,47.157764,-122.432047
1124,Pierce County,South Pierce,47.157764,-122.432047
1125,Pierce County,South Pierce,47.157764,-122.432047
1126,Pierce County,South Pierce,47.157764,-122.432047
1127,Pierce County,South Pierce,47.157764,-122.432047
1128,Pierce County,South Pierce,47.157764,-122.432047
1129,Pierce County,South Pierce,47.157764,-122.432047
1130,Pierce County,South Pierce,47.157764,-122.432047
1131,Pierce County,South Pierce,47.157764,-122.432047
1132,Pierce County,South Pierce,47.157764,-122.432047
1133,Pierce County,South Pierce,47.157764,-122.432047
1134,Pierce County,South Pierce,47.157764,-122.432047
1135,Pierce County,South Pierce,47.157764,-122.432047
1136,Pierce County,Tacoma,47.157764,-122.432047
1137,Pierce County,Tacoma,47.157764,-122.432047
1138,Pierce County,Tacoma,47.157764,-122.432047
1139,Pierce County,Tacoma,47.157764,-122.432047
1140,Pierce County,Tacoma,47.157764,-122.432047
1141,Pierce County,Tacoma,47.157764,-122.432047
1142,Pierce County,Tacoma,47.157764,-122.432047
1143,Pierce County,Tacoma,47.157764,-122.432047
1144,Pierce County,Tacoma,47.157764,-122.432047
1145,Pierce County,Tacoma,47.157764,-122.432047
1146,Pierce County,South Pierce,47.157764,-122.432047
1147,Pierce County,South Pierce,47.157764,-122.432047
1148,Pierce County,South Pierce,47.157764,-122.432047
1149,Pierce County,South Pierce,47.157764,-122.432047
1150,Pierce County,South Pierce,47.157764,-122.432047
1151,Pierce County,South Pierce,47.157764,-122.432047
1152,Pierce County,South Pierce,47.157764,-122.432047
1153,Pierce County,South Pierce,47.157764,-122.432047
1154,Pierce County,South Pierce,47.157764,-122.432047
1155,Pierce County,South Pierce,47.157764,-122.432047
1156,Pierce County,South Pierce,47.157764,-122.432047
1157,Pierce County,South Pierce,47.157764,-122.432047
1158,Pierce County,South Pierce,47.157764,-122.432047
1159,Pierce County,South Pierce,47.157764,-122.432047
1160,Pierce County,South Pierce,47.157764,-122.432047
1161,Pierce County,South Pierce,47.157764,-122.432047
1162,Pierce County,South Pierce,47.157764,-122.432047
1163,Pierce County,South Pierce,47.157764,-122.432047
1164,Pierce County,South Pierce,47.157764,-122.432047
1165,Pierce County,South Pierce,47.157764,-122.432047
1166,Pierce County,South Pierce,47.157764,-122.432047
1167,Pierce County,South Pierce,47.157764,-122.432047
1168,Pierce County,South Pierce,47.157764,-122.432047
1169,Pierce County,South Pierce,47.157764,-122.432047
1170,Pierce County,South Pierce,47.157764,-122.432047
1171,Pierce County,South Pierce,47.157764,-122.432047
1172,Pierce County,South Pierce,47.157764,-122.432047
1173,Pierce County,South Pierce,47.157764,-122.432047
1174,Pierce County,South Pierce,47.157764,-122.432047
1175,Pierce County,South Pierce,47.157764,-122.432047
1176,Pierce County,South Pierce,47.157764,-122.432047
1177,Pierce County,South Pierce,47.157764,-122.432047
1178,Pierce County,South Pierce,47.157764,-122.432047
1179,Pierce County,South Pierce,47.157764,-122.432047
1180,Pierce County,South Pierce,47.157764,-122.432047
1181,Pierce County,South Pierce,47.157764,-122.432047
1182,Pierce County,South Pierce,47.157764,-122.432047
1183,Pierce County,South Pierce,47.157764,-122.432047
1184,Pierce County,South Pierce,47.157764,-122.432047
1185,Pierce County,South Pierce,47.157764,-122.432047
1186,Pierce County,South Pierce,47.157764,-122.432047
1187,Pierce County,South Pierce,47.157764,-122.432047
1188,Pierce County,South Pierce,47.157764,-122.432047
1189,Pierce County,South Pierce,47.157764,-122.432047
1190,Pierce County,South Pierce,47.157764,-122.432047
1191,Pierce County,South Pierce,47.157764,-122.432047
1192,Pierce County,South Pierce,47.157764,-122.432047
1193,Pierce County,South Pierce,47.157764,-122.432047
1194,Pierce County,South Pierce,47.157764,-122.432047
1195,Pierce County,South Pierce,47.157764,-122.432047
1196,Pierce County,South Pierce,47.157764,-122.432047
1197,Pierce County,South Pierce,47.157764,-122.432047
1198,Pierce County,South Pierce,47.157764,-122.432047
1199,Pierce County,South Pierce,47.157764,-122.432047
1200,Pierce County,South Pierce,47.157764,-122.432047
1201,Pierce County,South Pierce,47.157764,-122.432047
1202,Pierce County,South Pierce,47.157764,-122.432047
1203,Pierce County,South Pierce,47.157764,-122.432047
1204,Pierce County,South Pierce,47.157764,-122.432047
1205,Pierce County,South Pierce,47.157764,-122.432047
1206,Pierce County,South Pierce,47.157764,-122.432047
1207,Pierce County,South Pierce,47.157764,-122.432047
1208,Pierce County,South Pierce,47.157764,-122.432047
1209,Pierce County,South Pierce,47.157764,-122.432047
1210,Pierce County,South Pierce,47.157764,-122.432047
1211,Pierce County,South Pierce,47.157764,-122.432047
1212,Pierce County,Tacoma,47.157764,-122.432047
1213,Pierce County,Tacoma,47.157764,-122.432047
1214,Pierce County,Tacoma,47.157764,-122.432047
1215,Pierce County,Tacoma,47.157764,-122.432047
1216,Pierce County,Tacoma,47.157764,-122.432047
1217,Pierce County,Tacoma,47.157764,-122.432047
1218,Pierce County,Tacoma,47.157764,-122.432047
1219,Pierce County,Tacoma,47.157764,-122.432047
1220,Pierce County,Tacoma,47.157764,-122.432047
1221,Pierce County,South Pierce,47.157764,-122.432047
1222,Pierce County,South Pierce,47.157764,-122.432047
1223,Pierce County,South Pierce,47.157764,-122.432047
1224,Pierce County,South Pierce,47.157764,-122.432047
1225,Pierce County,South Pierce,47.157764,-122.432047
1226,Pierce County,South Pierce,47.157764,-122.432047
1227,Pierce County,South Pierce,47.157764,-122.432047
1228,Pierce County,South Pierce,47.157764,-122.432047
1229,Pierce County,South Pierce,47.157764,-122.432047
1230,Pierce County,South Pierce,47.157764,-122.432047
1231,Pierce County,South Pierce,47.157764,-122.432047
1232,Pierce County,South Pierce,47.157764,-122.432047
1233,Pierce County,South Pierce,47.157764,-122.432047
1234,Pierce County,South Pierce,47.157764,-122.432047
1235,Pierce County,South Pierce,47.157764,-122.432047
1236,Pierce County,South Pierce,47.157764,-122.432047
1237,Pierce County,South Pierce,47.157764,-122.432047
1238,Pierce County,South Pierce,47.157764,-122.432047
1239,Pierce County,South Pierce,47.157764,-122.432047
1240,Pierce County,South Pierce,47.157764,-122.432047
1241,Pierce County,South Pierce,47.157764,-122.432047
1242,Pierce County,South Pierce,47.157764,-122.432047
1243,Pierce County,South Pierce,47.157764,-122.432047
1244,Pierce County,South Pierce,47.157764,-122.432047
1245,Pierce County,South Pierce,47.157764,-122.432047
1246,Pierce County,South Pierce,47.157764,-122.432047
1247,Pierce County,South Pierce,47.157764,-122.432047
1248,Pierce County,South Pierce,47.157764,-122.432047
1249,Pierce County,South Pierce,47.157764,-122.432047
1250,Pierce County,South Pierce,47.157764,-122.432047
1251,Pierce County,South Pierce,47.157764,-122.432047
1252,Pierce County,South Pierce,47.157764,-122.432047
1253,Pierce County,South Pierce,47.157764,-122.432047
1254,Pierce County,South Pierce,47.157764,-122.432047
1255,Pierce County,South Pierce,47.157764,-122.432047
1256,Pierce County,South Pierce,47.157764,-122.432047
1257,Pierce County,South Pierce,47.157764,-122.432047
1258,Pierce County,South Pierce,47.157764,-122.432047
1259,Pierce County,South Pierce,47.157764,-122.432047
1260,Pierce County,South Pierce,47.157764,-122.432047
1261,Pierce County,South Pierce,47.157764,-122.432047
1262,Pierce County,South Pierce,47.157764,-122.432047
1263,Pierce County,South Pierce,47.157764,-122.432047
1264,Pierce County,South Pierce,47.157764,-122.432047
1265,Pierce County,South Pierce,47.157764,-122.432047
1266,Pierce County,South Pierce,47.157764,-122.432047
1267,Pierce County,South Pierce,47.157764,-122.432047
1268,Pierce County,South Pierce,47.157764,-122.432047
1269,Pierce County,South Pierce,47.157764,-122.432047
1270,Pierce County,South Pierce,47.157764,-122.432047
1271,Pierce County,South Pierce,47.157764,-122.432047
1272,Pierce County,South Pierce,47.157764,-122.432047
1273,Pierce County,South Pierce,47.157764,-122.432047
1274,Pierce County,South Pierce,47.157764,-122.432047
1275,Pierce County,South Pierce,47.157764,-122.432047
1276,Pierce County,South Pierce,47.157764,-122.432047
1277,Pierce County,South Pierce,47.157764,-122.432047
1278,Pierce County,South Pierce,47.157764,-122.432047
1279,Pierce County,South Pierce,47.157764,-122.432047
1280,Pierce County,South Pierce,47.157764,-122.432047
1281,Pierce County,South Pierce,47.157764,-122.432047
1282,Pierce County,South Pierce,47.157764,-122.432047
1283,Pierce County,South Pierce,47.157764,-122.432047
1284,Pierce County,South Pierce,47.157764,-122.432047
1285,Pierce County,South Pierce,47.157764,-122.432047
1286,Pierce County,South Pierce,47.157764,-122.432047
1287,Pierce County,South Pierce,47.157764,-122.432047
1288,Pierce County,South Pierce,47.157764,-122.432047
1289,Pierce County,South Pierce,47.157764,-122.432047
1290,Pierce County,South Pierce,47.157764,-122.432047
1291,Pierce County,South Pierce,47.157764,-122.432047
1292,Pierce County,South Pierce,47.157764,-122.432047
1293,Pierce County,South Pierce,47.157764,-122.432047
1294,Pierce County,South Pierce,47.157764,-122.432047
1295,Pierce County,South Pierce,47.157764,-122.432047
1296,Pierce County,South Pierce,47.157764,-122.432047
1297,Pierce County,South Pierce,47.157764,-122.432047
1298,Pierce County,South Pierce,47.157764,-122.432047
1299,Pierce County,South Pierce,47.157764,-122.432047
1300,Pierce County,South Pierce,47.157764,-122.432047
1301,Pierce County,South Pierce,47.157764,-122.432047
1302,Pierce County,South Pierce,47.157764,-122.432047
1303,Pierce County,South Pierce,47.157764,-122.432047
1304,Pierce County,South Pierce,47.157764,-122.432047
1305,Pierce County,South Pierce,47.157764,-122.432047
1306,Pierce County,South Pierce,47.157764,-122.432047
1307,Pierce County,South Pierce,47.157764,-122.432047
1308,Pierce County,South Pierce,47.157764,-122.432047
1309,Pierce County,South Pierce,47.157764,-122.432047
1310,Pierce County,South Pierce,47.157764,-122.432047
1311,Pierce County,South Pierce,47.157764,-122.432047
1312,Pierce County,South Pierce,47.157764,-122.432047
1313,Pierce County,South Pierce,47.157764,-122.432047
1314,Pierce County,South Pierce,47.157764,-122.432047
1315,Pierce County,South Pierce,47.157764,-122.432047
1316,Pierce County,South Pierce,47.157764,-122.432047
1317,Pierce County,South Pierce,47.157764,-122.432047
1318,Pierce County,South Pierce,47.157764,-122.432047
1319,Pierce County,South Pierce,47.157764,-122.432047
1320,Pierce County,South Pierce,47.157764,-122.432047
1321,Pierce County,South Pierce,47.157764,-122.432047
1322,Pierce County,South Pierce,47.157764,-122.432047
1323,Pierce County,South Pierce,47.157764,-122.432047
1324,Pierce County,South Pierce,47.157764,-122.432047
1325,Pierce County,South Pierce,47.157764,-122.432047
1326,Pierce County,South Pierce,47.157764,-122.432047
1327,Pierce County,South Pierce,47.157764,-122.432047
1328,Pierce County,South Pierce,47.157764,-122.432047
1329,Pierce County,South Pierce,47.157764,-122.432047
1330,Pierce County,South Pierce,47.157764,-122.432047
1331,Pierce County,South Pierce,47.157764,-122.432047
1332,Pierce County,South Pierce,47.157764,-122.432047
1333,Pierce County,South Pierce,47.157764,-122.432047
1334,Pierce County,South Pierce,47.157764,-122.432047
1335,Pierce County,South Pierce,47.157764,-122.432047
1336,Pierce County,South Pierce,47.157764,-122.432047
1337,Pierce County,South Pierce,47.157764,-122.432047
1338,Pierce County,South Pierce,47.157764,-122.432047
1339,Pierce County,South Pierce,47.157764,-122.432047
1340,Pierce County,South Pierce,47.157764,-122.432047
1341,Pierce County,South Pierce,47.157764,-122.432047
1342,Pierce County,South Pierce,47.157764,-122.432047
1343,Pierce County,Tacoma,47.157764,-122.432047
1344,Pierce County,Tacoma,47.157764,-122.432047
1345,Pierce County,Tacoma,47.157764,-122.432047
1346,Pierce County,Tacoma,47.157764,-122.432047
1347,Pierce County,Tacoma,47.157764,-122.432047
1348,Pierce County,Tacoma,47.157764,-122.432047
1349,Pierce County,Tacoma,47.157764,-122.432047
1350,Pierce County,Tacoma,47.157764,-122.432047
1351,Pierce County,Tacoma,47.157764,-122.432047
1352,Pierce County,Tacoma,47.157764,-122.432047
1353,Pierce County,Tacoma,47.157764,-122.432047
1354,Pierce County,Tacoma,47.157764,-122.432047
1355,Pierce County,Tacoma,47.157764,-122.432047
1356,Pierce County,Tacoma,47.157764,-122.432047
1357,Pierce County,Tacoma,47.157764,-122.432047
1358,Pierce County,South Pierce,47.157764,-122.432047
1359,Pierce County,South Pierce,47.157764,-122.432047
1360,Pierce County,Tacoma,47.157764,-122.432047
1361,Pierce County,Tacoma,47.157764,-122.432047
1362,Pierce County,Tacoma,47.157764,-122.432047
1363,Pierce County,Tacoma,47.157764,-122.432047
1364,Pierce County,Tacoma,47.157764,-122.432047
1365,Pierce County,Tacoma,47.157764,-122.432047
1366,Pierce County,South Pierce,47.157764,-122.432047
1367,Pierce County,South Pierce,47.157764,-122.432047
1368,Pierce County,South Pierce,47.157764,-122.432047
1369,Pierce County,South Pierce,47.157764,-122.432047
1370,Pierce County,South Pierce,47.157764,-122.432047
1371,Pierce County,South Pierce,47.157764,-122.432047
1372,Pierce County,South Pierce,47.157764,-122.432047
1373,Pierce County,South Pierce,47.157764,-122.432047
1374,Pierce County,South Pierce,47.157764,-122.432047
1375,Pierce County,South Pierce,47.157764,-122.432047
1376,Pierce County,South Pierce,47.157764,-122.432047
1377,Pierce County,South Pierce,47.157764,-122.432047
1378,Pierce County,South Pierce,47.157764,-122.432047
1379,Pierce County,South Pierce,47.157764,-122.432047
1380,Pierce County,South Pierce,47.157764,-122.432047
1381,Pierce County,South Pierce,47.157764,-122.432047
1382,Pierce County,South Pierce,47.157764,-122.432047
1383,Pierce County,South Pierce,47.157764,-122.432047
1384,Pierce County,South Pierce,47.157764,-122.432047
1385,Pierce County,South Pierce,47.157764,-122.432047
1386,Pierce County,South Pierce,47.157764,-122.432047
1387,Pierce County,South Pierce,47.157764,-122.432047
1388,Pierce County,South Pierce,47.157764,-122.432047
1389,Pierce County,South Pierce,47.157764,-122.432047
1390,Pierce County,South Pierce,47.157764,-122.432047
1391,Pierce County,South Pierce,47.157764,-122.432047
1392,Pierce County,South Pierce,47.157764,-122.432047
1393,Pierce County,South Pierce,47.157764,-122.432047
1394,Pierce County,South Pierce,47.157764,-122.432047
1395,Pierce County,South Pierce,47.157764,-122.432047
1396,Pierce County,South Pierce,47.157764,-122.432047
1397,Pierce County,South Pierce,47.157764,-122.432047
1398,Pierce County,South Pierce,47.157764,-122.432047
1399,Pierce County,Tacoma,47.157764,-122.432047
1400,Pierce County,Tacoma,47.157764,-122.432047
1401,Pierce County,South Pierce,47.157764,-122.432047
1402,Pierce County,South Pierce,47.157764,-122.432047
1403,Pierce County,South Pierce,47.157764,-122.432047
1404,Pierce County,South Pierce,47.157764,-122.432047
1405,Pierce County,South Pierce,47.157764,-122.432047
1406,Pierce County,Tacoma,47.157764,-122.432047
1407,Pierce County,Tacoma,47.157764,-122.432047
1408,Pierce County,Tacoma,47.157764,-122.432047
1409,Pierce County,Tacoma,47.157764,-122.432047
1410,Pierce County,Tacoma,47.157764,-122.432047
1411,Pierce County,Tacoma,47.157764,-122.432047
1412,Pierce County,Tacoma,47.157764,-122.432047
1413,Pierce County,South Pierce,47.157764,-122.432047
1414,Pierce County,South Pierce,47.157764,-122.432047
1415,Pierce County,South Pierce,47.157764,-122.432047
1416,Pierce County,South Pierce,47.157764,-122.432047
1417,Pierce County,South Pierce,47.157764,-122.432047
1418,Pierce County,South Pierce,47.157764,-122.432047
1419,Pierce County,South Pierce,47.157764,-122.432047
1420,Pierce County,South Pierce,47.157764,-122.432047
1421,Pierce County,South Pierce,47.157764,-122.432047
1422,Pierce County,South Pierce,47.157764,-122.432047
1423,Pierce County,South Pierce,47.157764,-122.432047
1424,Pierce County,South Pierce,47.157764,-122.432047
1425,Pierce County,South Pierce,47.157764,-122.432047
1426,Pierce County,South Pierce,47.157764,-122.432047
1427,Pierce County,South Pierce,47.157764,-122.432047
1428,Pierce County,South Pierce,47.157764,-122.432047
1429,Pierce County,South Pierce,47.157764,-122.432047
1430,Pierce County,South Pierce,47.157764,-122.432047
1431,Pierce County,South Pierce,47.157764,-122.432047
1432,Pierce County,South Pierce,47.157764,-122.432047
1433,Pierce County,South Pierce,47.157764,-122.432047
1434,Pierce County,South Pierce,47.157764,-122.432047
1435,Pierce County,South Pierce,47.157764,-122.432047
1436,Pierce County,South Pierce,47.157764,-122.432047
1437,Pierce County,South Pierce,47.157764,-122.432047
1438,Pierce County,South Pierce,47.157764,-122.432047
1439,Pierce County,South Pierce,47.157764,-122.432047
1440,Pierce County,South Pierce,47.157764,-122.432047
1441,Pierce County,South Pierce,47.157764,-122.432047
1442,Pierce County,South Pierce,47.157764,-122.432047
1443,Pierce County,South Pierce,47.157764,-122.432047
1444,Pierce County,South Pierce,47.157764,-122.432047
1445,Pierce County,South Pierce,47.157764,-122.432047
1446,Pierce County,South Pierce,47.157764,-122.432047
1447,Pierce County,South Pierce,47.157764,-122.432047
1448,Pierce County,South Pierce,47.157764,-122.432047
1449,Pierce County,South Pierce,47.157764,-122.432047
1450,Pierce County,South Pierce,47.157764,-122.432047
1451,Pierce County,South Pierce,47.157764,-122.432047
1452,Pierce County,South Pierce,47.157764,-122.432047
1453,Pierce County,South Pierce,47.157764,-122.432047
1454,Pierce County,South Pierce,47.157764,-122.432047
1455,Pierce County,South Pierce,47.157764,-122.432047
1456,Pierce County,South Pierce,47.157764,-122.432047
1457,Pierce County,South Pierce,47.157764,-122.432047
1458,Pierce County,South Pierce,47.157764,-122.432047
1459,Pierce County,South Pierce,47.157764,-122.432047
1460,Pierce County,South Pierce,47.157764,-122.432047
1461,Pierce County,South Pierce,47.157764,-122.432047
1462,Pierce County,South Pierce,47.157764,-122.432047
1463,Pierce County,South Pierce,47.157764,-122.432047
1464,Pierce County,South Pierce,47.157764,-122.432047
1465,Pierce County,South Pierce,47.157764,-122.432047
1466,Pierce County,South Pierce,47.157764,-122.432047
1467,Pierce County,South Pierce,47.157764,-122.432047
1468,Pierce County,South Pierce,47.157764,-122.432047
1469,Pierce County,South Pierce,47.157764,-122.432047
1470,Pierce County,South Pierce,47.157764,-122.432047
1471,Pierce County,South Pierce,47.157764,-122.432047
1472,Pierce County,South Pierce,47.157764,-122.432047
1473,Pierce County,South Pierce,47.157764,-122.432047
1474,Pierce County,South Pierce,47.157764,-122.432047
1475,Pierce County,South Pierce,47.157764,-122.432047
1476,Pierce County,South Pierce,47.157764,-122.432047
1477,Pierce County,South Pierce,47.157764,-122.432047
1478,Pierce County,South Pierce,47.157764,-122.432047
1479,Pierce County,South Pierce,47.157764,-122.432047
1480,Pierce County,South Pierce,47.157764,-122.432047
1481,Pierce County,South Pierce,47.157764,-122.432047
1482,Pierce County,South Pierce,47.157764,-122.432047
1483,Pierce County,South Pierce,47.157764,-122.432047
1484,Pierce County,South Pierce,47.157764,-122.432047
1485,Pierce County,South Pierce,47.157764,-122.432047
1486,Pierce County,South Pierce,47.157764,-122.432047
1487,Pierce County,South Pierce,47.157764,-122.432047
1488,Pierce County,South Pierce,47.157764,-122.432047
